authorID,fullName
u10000349,"Juliette, Adam"
u1000035,"Mrs. (Elizabeth Caroline), Grey"
u10000350,"J. O. P. (John Otway Percy), Bland"
u10000351,"Paul G. (Paul George), Konody"
u10000352,"T. Leman (Thomas Leman), Hare"
u10000353,"Grenville, Kleiser"
u10000354,"L. Frank (Lyman Frank), Baum"
u10000355,"Katharine, Pyle"
u10000356,"Harry A., Lewis"
u10000357,"Henry Noel, Brailsford"
u10000358,"Florence, Daniel"
u10000359,"James C., Welsh"
u1000036,"Mary Roberts, Rinehart"
u10000360,"Orville O., Hiestand"
u10000361,"Charles J., Herr"
u10000362,"Fergus, Hume"
u10000363,"Miguel de, Cervantes Saavedra"
u10000364,"Gustave, Doré"
u10000365,"John, Ormsby"
u10000366,"Flora L. (Flora Leona), Carpenter"
u10000367,"Arthur J., Burks"
u10000368,"W. (William), Stebbing"
u1000037,"Frank L. (Frank Lucius), Packard"
u10000370,"George G. (George Gillanders), Findlay"
u10000371,"Mary Hazelton Blanchard, Wade"
u10000372,"Alice, Meynell"
u10000373,"Susanna, Moodie"
u10000374,"Woods, Hutchinson"
u10000375,"Benjamin Franklin, Schappelle"
u10000376,"Maria, Edgeworth"
u10000377,"Henry, Morley"
u10000378,"Howard Roger, Garis"
u10000379,"Julia, Greene"
u1000038,"Madame de (Marie-Madeleine Pioche de La Vergne), La Fayette"
u10000380,"Calamity, Non"
u10000381,"Ellen Anderson Gholson, Glasgow"
u10000382,"Montague, Glass"
u10000383,"Jerry, Sohl"
u10000384,"George Augustus, Sala"
u10000385,"Louisa May, Alcott"
u10000386,"Henry Ridgely, Evans"
u10000387,"Louis, How"
u10000388,"Jonathan, Scott"
u10000389,"Mabell S. C. (Mabell Shippie Clarke), Smith"
u1000039,"L. Dora, Schmitz"
u10000390,"F. A. (Freeland A.), Carter"
u10000391,"John R. (John Roy), Musick"
u10000392,"Joseph, Hergesheimer"
u10000393,"Charles Michael, Baggs"
u10000394,"Fortuné, Du Boisgobey"
u10000395,"Walter Shaw, Sparrow"
u10000396,"Earl Derr, Biggers"
u10000397,"Juliet Helena Lumbard, James"
u10000398,"Thomas, Archer"
u10000399,"Johann Rudolf, Wyss"
u100004,"Theodore P., Wilson"
u10000400,"Walter S., Rogers"
u10000401,"Johann David, Wyss"
u10000402,"George Q. (George Quayle), Cannon"
u10000403,"Emma Dorothy Eliza Nevitte, Southworth"
u10000404,"Thomas M. (Thomas March), Clark"
u10000405,"W. J., Shettsline"
u10000406,"Grace Miller, White"
u10000407,"James Fenimore, Cooper"
u10000408,"Theodore Lockhard, Thomas"
u10000409,"John, Schoenherr"
u1000041,"Ernst, Haeckel"
u10000410,"Charles L., Harness"
u10000411,"Stephen, McKenna"
u10000412,"James, Walker"
u10000414,"Nell, Speed"
u10000415,"Charles L. (Charles Lewis), Wrenn"
u10000416,"Andrew, Wynter"
u10000417,"A. Chantrey (Alfred Chantrey), Corbould"
u10000419,"Edward, Dyson"
u1000042,"Gerrit S. (Gerrit Smith), Miller"
u10000420,"Walter Jenks, Morgan"
u10000421,"Ben, Davies"
u10000422,"Enrico, Caruso"
u10000423,"Nellie, Melba"
u10000424,"Clara, Butt"
u10000425,"John, Bunyan"
u10000426,"George, Colman"
u10000427,"Agnes, Rothery"
u10000428,"Kate Livingston, Willard"
u1000043,"Friedrich Wilhelm, Nietzsche"
u10000430,"François, Rabelais"
u10000431,"Peter Anthony, Motteux"
u10000432,"R. Brimley (Reginald Brimley), Johnson"
u10000433,"W. Cubitt (William Cubitt), Cooke"
u10000434,"Mack, Reynolds"
u10000435,"Christopher, Morley"
u10000436,"Nina, Rhoades"
u10000437,"Elizabeth R., Withington"
u10000438,"B. F. (Benjamin Franklin), Cocker"
u10000439,"Gouverneur, Morris"
u1000044,"Paul V. (Paul Victor), Cohn"
u10000440,"Max, Brand"
u10000441,"Henry Wadsworth, Longfellow"
u10000442,"George Herbert Leigh, Mallory"
u10000443,"Neil, Munro"
u10000444,"Philip H. (Philip Henry), Wicksteed"
u10000445,"Albert, Réville"
u10000446,"Daniel Carter, Beard"
u10000447,"John, Pederson"
u10000448,"Keith, Laumer"
u10000449,"Virgil, Finlay"
u1000045,"Donald, McGibeny"
u10000450,"S. L. (Samuel Levy), Bensusan"
u10000451,"John C. (John Christian), Symons"
u10000452,"Daniel P. (Daniel Parish), Kidder"
u10000453,"Will, Owen"
u10000455,"Horace G. (Horace Gordon), Hutchinson"
u10000456,"G. J. (George John), Whyte-Melville"
u10000457,"George W. (George Wilbur), Peck"
u10000458,"Edward, Shanks"
u10000459,"Amy, Walton"
u1000046,"Francis Marion, Wing"
u10000460,"L. Leslie (Leonard Leslie), Brooke"
u10000461,"Eva, Scott"
u10000462,"Henryk, Sienkiewicz"
u10000463,"Max A. (Max Anthony), Drezmal"
u10000464,"Arthur Edward, Waite"
u10000465,"E. Lynn (Elizabeth Lynn), Linton"
u10000466,"Stephen, Oliver"
u10000468,"W. M. Flinders (William Matthew Flinders), Petrie"
u10000469,"R. F., Brissenden"
u1000047,"Frank T., Merrill"
u10000470,"Samuel, Richardson"
u10000471,"Margaret, Burnham"
u10000472,"Thomas, Fogarty"
u10000473,"George, Varian"
u10000474,"Joshua, Slocum"
u10000475,"Sidney, Colvin"
u10000476,"H. Morse (Henry Morse), Stephens"
u10000477,"J. M. W. (Joseph Mallord William), Turner"
u10000478,"Thomas Goff, Lupton"
u10000479,"Valentine, Williams"
u1000048,"Frances Margaret, Fox"
u10000480,"Friedrich Wilhelm, Keyl"
u10000481,"Adrian, Marcel"
u10000482,"Gertrude Franklin Horn, Atherton"
u10000483,"Elizabeth, McCracken"
u10000484,"Beriah, Botfield"
u10000485,"Ramon, Llull"
u10000487,"George S., Harney"
u10000488,"Winston, Churchill"
u10000489,"Annie E., Keeling"
u1000049,"Douglas, Dewar"
u10000490,"Wuanita, Smith"
u10000491,"Amy Ella, Blanchard"
u10000492,"Samuel, Fea"
u10000493,"Mary Agnes, Byrne"
u10000494,"Anna B., Craig"
u10000496,"Malcolm, MacColl"
u10000497,"W. E. (William Ewart), Gladstone"
u10000499,"John, Morley"
u100005,"Norman Kemp, Smith"
u1000050,"Ellen M., Firebaugh"
u10000500,"Edwin Lawrence, Godkin"
u10000501,"R. Barry (Richard Barry), O'Brien"
u10000502,"W. J. (William James), Beal"
u10000503,"Mary, Hampden"
u10000504,"Mrs. (Harriet Anne), De Salis"
u10000505,"William Henry, Holmes"
u10000506,"United, Non"
u10000507,"Marian, Fell"
u10000508,"Anton Pavlovich, Chekhov"
u10000509,"Honoré, Morrow"
u1000051,"L. Winifred, Faraday"
u10000510,"Edna Henry Lee, Turpin"
u10000511,"Henry Edward, Warner"
u10000512,"George, Edrich"
u10000513,"Pye Henry, Chavasse"
u10000514,"Roger, McGuinn"
u10000515,"Helen Hay, Whitney"
u10000516,"Johanna, Spyri"
u10000517,"Candace, Wheeler"
u10000518,"John, Nichols"
u10000519,"Samuel, Pegge"
u1000052,"Mark, Hopkins"
u10000520,"Frank, Sidgwick"
u10000521,"Yung-lun, Yüan"
u10000522,"Karl Friedrich, Neumann"
u10000523,"F. Max (Friedrich Max), Müller"
u10000524,"R. M. (Robert Michael), Ballantyne"
u10000525,"James, Cox"
u10000526,"S. R. (Samuel Rutherford), Crockett"
u10000527,"Clyde, Fitch"
u10000528,"L. M. (Lucy Maud), Montgomery"
u10000529,"Guy, Thorne"
u1000053,"William Henry Giles, Kingston"
u10000530,"Ernest, Ingersoll"
u10000531,"J., Nash"
u10000532,"Richard A. (Richard Anthony), Proctor"
u10000533,"Harry M., Solomon"
u10000534,"Robert, Dodsley"
u10000535,"Marcet, Haldeman-Julius"
u10000536,"F. W. (Frederik William), Herzberger"
u10000537,"Gustav A., Just"
u10000538,"Martin Samuel, Sommer"
u10000539,"Samuel, Butler"
u1000054,"A. M. (Alice Muriel), Williamson"
u10000540,"Donal, O'Danachair"
u10000541,"Albert F. (Albert Franklin), Blaisdell"
u10000542,"Adam L. (Adam Luke), Gowans"
u10000543,"John H., Young"
u10000544,"D. Douglas, Ogilvie"
u10000545,"William Scrugham, Lyon"
u10000546,"John, Fiske"
u10000547,"Arnold, Bennett"
u10000548,"Robert E. (Robert Edward), Lee"
u10000549,"Madeline, Leslie"
u1000055,"C. N. (Charles Norris), Williamson"
u10000550,"H. G. (Herbert George), Wells"
u10000551,"Adolph Francis Alphonse, Bandelier"
u10000552,"Wilkie, Collins"
u1000056,"Edward Payson, Roe"
u1000057,"F. W. (Frederick William), Robinson"
u1000058,"Vance, Barnum"
u1000059,"Thomas A., Watson"
u100006,"Charles Hutton, Gregory"
u1000060,"Ed, Valigursky"
u1000061,"Arthur G., Stangland"
u1000062,"Chauncey Brewster, Tinker"
u1000063,"John, Ruskin"
u1000064,"Edith, Wharton"
u1000065,"Ramsay Weston, Phipps"
u1000066,"Louis Antoine Fauvelet de, Bourrienne"
u1000067,"Jack, London"
u1000068,"Charles Livingston, Bull"
u1000069,"Max, Pemberton"
u100007,"Gilbert, Parker"
u1000070,"George, Gibbs"
u1000071,"Frank V., Webster"
u1000072,"E. Phillips (Edward Phillips), Oppenheim"
u1000073,"Alexandre, Dumas"
u1000074,"Lewis, Carroll"
u1000076,"George Herbert, Betts"
u1000077,"W. H. (William Hurrell), Mallock"
u1000078,"Sax, Rohmer"
u1000079,"J. M. (John Mackinnon), Robertson"
u100008,"Charles James, Lever"
u1000080,"Hypatia Bradlaugh, Bonner"
u1000081,"Dora Sigerson, Shorter"
u1000082,"Daniel, Santiagoe"
u1000083,"Emanuel, Swedenborg"
u1000084,"William F. (William Frederic), Wunsch"
u1000085,"Julian Kennedy, Smyth"
u1000086,"R. Nisbet (Robert Nisbet), Bain"
u1000087,"Mór, Jókai"
u1000088,"Frederick Jackson, Turner"
u1000089,"Mark (Spirit), Twain"
u100009,"Edmund, Downey"
u1000090,"Emily Grant, Hutchings"
u1000091,"William, MacGillivray"
u1000092,"Margaret, Penrose"
u1000093,"John Gough, Nichols"
u1000094,"Émile, Zola"
u1000095,"Ernest Alfred, Vizetelly"
u1000096,"Hartwell, James"
u1000097,"Samuel Adams, Drake"
u1000098,"Alexander, Teixeira de Mattos"
u1000099,"Maurice, Leblanc"
v105001,"George, Berkeley"
v1050010,"Cyrus Townsend, Brady"
v10500100,"Thomas Wallace, Knox"
v10500101,"Jas. (James), Bateman"
v10500102,"Constance Fenimore, Woolson"
v10500103,"John Boyle, O'Reilly"
v10500104,"Lewis Freeman, Mott"
v10500105,"William H. (William Henry), Carpenter"
v10500106,"Conrad Hjalmar, Nordby"
v10500107,"Miguel de, Cervantes Saavedra"
v10500108,"John, Ormsby"
v10500109,"J. F. X. (John Francis Xavier), O'Conor"
v1050011,"W. B., Handforth"
v10500111,"Mack, Reynolds"
v10500112,"Henry Ossian, Flipper"
v10500113,"Alexander, Maclaren"
v10500115,"Marie Jane, Cooper"
v10500117,"John, Beames"
v10500118,"Gilbert, Parker"
v10500119,"Earle Francis, Walbridge"
v1050012,"George Manville, Fenn"
v10500120,"Arthur, Hornblow"
v10500121,"Gabriele, D'Annunzio"
v10500122,"Friedrich Wilhelm, Nietzsche"
v10500123,"Oscar, Levy"
v10500124,"J. M. (John McFarland), Kennedy"
v10500125,"Guy, Boothby"
v10500126,"Susan, Warner"
v10500127,"Edmund, Evans"
v10500128,"Anna Bartlett, Warner"
v10500129,"Paul, Hardy"
v10500130,"Lucas, Malet"
v10500131,"Charles V. (Charles Vincent), De Vet"
v10500132,"Robert W. (Robert William), Service"
v10500133,"Charles, Garvice"
v10500135,"James Dabney, McCabe"
v10500136,"Lyndon, Orr"
v10500137,"Stanley John, Weyman"
v10500138,"Ella Fraser, Weller"
v10500139,"T. (Tobias), Smollett"
v1050014,"Alexander Balloch, Grosart"
v10500140,"William F., Fleming"
v10500141,"John, Morley"
v10500142,"S. B. (Solomon Benjamin), Shaw"
v10500143,"W. Lyon (Walter Lyon), Blease"
v10500144,"Georg, Ebers"
v10500145,"Mary J., Safford"
v10500146,"A. R. (Alfred Richard), Allinson"
v10500147,"Anatole, France"
v10500148,"Ludwig, Deubner"
v10500149,"E. A., Taylor"
v1050015,"United, Non"
v10500150,"Charles, Holme"
v10500151,"August, Brunius"
v10500152,"Bernard H. (Bernard Henry), Newdigate"
v10500153,"A. S. (Amelia Sarah), Levetus"
v10500154,"Douglas, Cockerell"
v10500155,"William Dana, Orcutt"
v10500156,"Harry L., Smith"
v10500157,"Arthur Scott, Bailey"
v10500158,"Bret, Harte"
v10500159,"Elizabeth Price, Sayer"
v1050016,"Elinor, Wylie"
v10500160,"Henry, Morley"
v10500161,"Dante, Non"
v10500162,"Justin, Winsor"
v10500163,"Richard, Sabia"
v10500164,"Rufus, Porter"
v10500165,"A. T. (Alfred Thayer), Mahan"
v10500166,"Joseph Bradford, Cox"
v10500167,"Isabel, Butler"
v10500168,"Vernon, Lee"
v10500169,"Michel, Sevier"
v1050017,"Stephen, Crane"
v10500170,"Michael, Arlen"
v10500171,"Frances Hodgson, Burnett"
v10500172,"George F., Kerr"
v10500173,"George, Ade"
v10500174,"Charles, Cotton"
v10500175,"William Carew, Hazlitt"
v10500176,"Michel de, Montaigne"
v10500178,"W. Somerset (William Somerset), Maugham"
v10500179,"Harold, Bindloss"
v1050018,"Lady, Gregory"
v10500180,"Arthur W. (Arthur William), Ryder"
v10500181,"Mme. (Jeanne-Louise-Henriette), Campan"
v10500182,"Frances E. (Frances Elizabeth), Slaughter"
v10500183,"James David, Gillilan"
v10500184,"Andrew, Carnegie"
v10500185,"John Charles, Van Dyke"
v10500186,"Felix, Adler"
v10500187,"Abigail Goodrich, Whittelsey"
v10500188,"Fanny, Kemble"
v10500189,"Henry, Harland"
v1050019,"Laurence Yard, Smith"
v10500190,"Mary Mapes, Dodge"
v10500191,"James, Reid"
v10500192,"Andre, Norton"
v10500193,"Harry, Bates"
v10500194,"E. W. (Ernest William), Hornung"
v10500195,"A. M. (Arthur Murray), Chisholm"
v10500196,"Frank Tenney, Johnson"
v10500197,"Eberhard, Dennert"
v10500198,"John H., Peschges"
v10500199,"Edwin V., O'Harra"
v105002,"Honoré de, Balzac"
v1050020,"Emma Helen, Blair"
v10500200,"Frank Belknap, Long"
v10500201,"Abraham Mitrie, Rihbany"
v10500202,"American, Non"
v10500203,"Gertrude Ogden, Tubby"
v10500204,"Sidney, Dickinson"
v10500205,"William A. (William Andrus), Alcott"
v10500206,"James George, Frazer"
v10500207,"H. Mary, Wilson"
v10500208,"Martin A., Baumhoff"
v10500209,"Paul, Bourget"
v1050021,"Diego, Aduarte"
v10500210,"John B., Greene"
v10500211,"John C. (John Conroy), Hutcheson"
v10500212,"Noah, Webster"
v10500213,"Project, Non"
v10500214,"John S., Sauzade"
v10500215,"Louisa May, Alcott"
v10500216,"Grace Livingston, Hill"
v10500217,"J. G. (John Gibson), Lockhart"
v10500218,"Arnold, Bennett"
v10500219,"Hendrik Willem, Van Loon"
v1050022,"Edward Gaylord, Bourne"
v10500220,"A. D. (Alfred Daniel), Smith"
v10500222,"Imbert, Non"
v10500223,"Mayne, Reid"
v10500224,"Wilkie, Collins"
v10500225,"Alexander, Teixeira de Mattos"
v10500226,"Georgette, Leblanc"
v10500227,"Maurice, Maeterlinck"
v10500228,"Frederick Orville, Perkins"
v10500229,"Helen, Rowland"
v1050023,"James Alexander, Robertson"
v10500230,"Henry S., Eddy"
v10500231,"Marcus, Dods"
v10500232,"Harry, Kemp"
v10500233,"Elizabeth Cady, Stanton"
v10500234,"Susan B. (Susan Brownell), Anthony"
v10500235,"Matilda Joslyn, Gage"
v10500236,"George, Meredith"
v10500237,"Phillip F. E. (Frederick Edward), Schuler"
v10500238,"William, Heyliger"
v10500239,"Octavus Roy, Cohen"
v10500240,"Frederick, Palmer"
v10500241,"Bert, Thomas"
v10500242,"Ian, Hamilton"
v10500243,"Richard, Carlile"
v10500244,"John Wesley, Powell"
v10500245,"R. Austin (Richard Austin), Freeman"
v10500246,"Frederick John, Melville"
v10500247,"Stephen Angus, Cox"
v10500248,"Rudolf, Mencl"
v10500249,"May Clarissa Gillington, Byron"
v1050025,"F. Foster (Frederic Foster), Lincoln"
v10500250,"S. T., Rorer"
v10500251,"William, Shakespeare"
v10500252,"J. (Joseph), Lamson"
v10500253,"Stanley R., Matthews"
v10500254,"Jesse Lynch, Williams"
v10500255,"Booth, Tarkington"
v10500256,"C. Allan, Gilbert"
v10500257,"Worth, Brehm"
v10500258,"Adelheid, Wette"
v10500259,"Engelbert, Humperdinck"
v1050026,"Sewell, Ford"
v10500260,"Charlotte M. (Charlotte Mary), Yonge"
v10500261,"Nelson, Lloyd"
v10500262,"Henry A. (Henry Augustin), Beers"
v10500264,"John Camden, Hotten"
v10500265,"Jacob, Larwood"
v10500266,"A. E. W. (Alfred Edward Woodley), Mason"
v10500267,"Kathleen Thompson, Norris"
v10500268,"Alice, Brown"
v10500269,"Fergus, Hume"
v1050027,"Isabel C. (Isabel Coston), Byrum"
v10500270,"Percy Keese, Fitzhugh"
v10500271,"Lord, Dunsany"
v10500272,"Samuel Weller, Singer"
v10500274,"Mary Henrietta, Kingsley"
v10500275,"John Addington, Symonds"
v10500277,"Marguerite-Yerta, Méléra"
v10500278,"Gabrielle, Yerta"
v10500279,"Ch. F. C., Uhte"
v1050028,"John, Galsworthy"
v10500280,"Andreas Wilhelm, Cramer"
v10500281,"Alfred, Coppel"
v10500283,"Leigh, Hunt"
v10500284,"Dorothy, Wordsworth"
v10500285,"William Angus, Knight"
v10500286,"Kelly, Freas"
v10500287,"Robert, Abernathy"
v10500288,"Helen M. (Helen Maria), Winslow"
v10500289,"Walter Dean, Goldbeck"
v1050029,"Frederick Trevor, Hill"
v10500290,"L. T., Meade"
v10500291,"F. Max (Friedrich Max), Müller"
v10500292,"R. H. (Robert Henry), Newell"
v10500293,"G. A. (George Alfred), Henty"
v10500294,"Robert W., Lowndes"
v10500295,"Roy, Rockwood"
v10500296,"Henry S. (Henry Sheldon), Fitch"
v10500297,"Palmer, Cox"
v10500298,"John Colin, Dunlop"
v10500299,"Alexander, Campbell"
v105003,"John S., Springer"
v1050030,"Charles Brockden, Brown"
v10500300,"B. L., Hutchins"
v10500301,"J. J. (James Joseph), Mallon"
v10500302,"Effendi, Shoghi"
v10500303,"George, Edwards"
v10500304,"Frederic, Manning"
v10500305,"M. W., Macdowall"
v10500306,"Fritz, Reuter"
v10500307,"Donald A. (Donald Alexander), Mackenzie"
v10500308,"A. D. (Arthur D.), Hall"
v10500309,"Zoeth Skinner, Eldredge"
v1050031,"Fritz, Leiber"
v10500310,"E. J. (Eusebius Joseph), Molera"
v10500311,"Paul de, Leslie"
v10500312,"Anne Douglas, Sedgwick"
v10500313,"Dick, Francis"
v10500314,"James, Causey"
v10500315,"Tyrone, Power"
v10500316,"Alfred Wesley, Wishart"
v10500317,"Jean de, Vauzelles"
v10500318,"Hans, Holbein"
v10500319,"Austin, Dobson"
v1050032,"Jessie, Gillespie"
v10500320,"Hans, Lützelburger"
v10500321,"Gilles, Corrozet"
v10500322,"Walter, Besant"
v10500323,"James, Rice"
v10500324,"Laura Elizabeth Howe, Richards"
v10500325,"Charles, Baudelaire"
v10500326,"Théophile, Gautier"
v10500327,"Guy, Thorne"
v10500328,"Thomas, Jefferson"
v10500329,"Edward, Gibbon"
v1050033,"William L. (William Le Roy), Stidger"
v10500330,"Henry Hart, Milman"
v10500331,"Francis Aiden, Hibbert"
v10500332,"Olive Tilford, Dargan"
v10500333,"Oliver, Elton"
v10500334,"Grammaticus, Saxo"
v10500335,"Charles Neville, Buck"
v10500336,"Lee F., Conrey"
v10500337,"W. E. B. (William Edward Burghardt), Du Bois"
v10500338,"Oliver, Goldsmith"
v10500339,"Randolph, Caldecott"
v1050034,"J. A., Taylor"
v10500340,"Edgar Allan, Poe"
v10500341,"Arthur Ignatius, Keller"
v10500342,"Robert W. (Robert William), Chambers"
v10500343,"Stijn, Streuvels"
v10500344,"W. E., Terry"
v10500345,"Robert W., Haseltine"
v10500346,"Ambrose, Bierce"
v10500347,"Bill, Nye"
v10500348,"James Whitcomb, Riley"
v10500349,"Tom, Purdom"
v1050035,"Ed, Emshwiller"
v10500350,"Wallace, Wood"
v10500351,"Bernard, Fantus"
v10500352,"J. B. (John Bagnell), Bury"
v10500353,"Mary Hazelton Blanchard, Wade"
v10500354,"L. J. (Lewis Jesse), Bridgman"
v10500355,"J. Jay (John Jay), Smith"
v10500356,"Mary E. (Mary Evarts), Anderson"
v10500357,"Chatto, Non"
v10500358,"T. S. (Timothy Shay), Arthur"
v1050036,"Charles Henry, Mackintosh"
v10500360,"Georgia, Alexander"
v10500361,"Katherine Devereux, Blake"
v10500362,"Diana C., Gleasner"
v10500363,"Bill, Gleasner"
v10500364,"Henry Graham, Dakyns"
v10500365,"Isabella Valancy, Crawford"
v10500366,"J. Francis, McComas"
v10500367,"Bonaventure, Hammer"
v10500368,"Joseph A. (Joseph Alexander), Altsheler"
v10500369,"S. Weir (Silas Weir), Mitchell"
v1050037,"E. E. (Edward Elmer), Smith"
v10500370,"Bertrand, Russell"
v10500371,"George F. (George Frederick), Chambers"
v10500372,"Daniel, Defoe"
v10500373,"George Willis, Cooke"
v10500374,"John S., Shea"
v10500375,"Bernard, Mandeville"
v10500376,"Cynthia, Stockley"
v10500377,"Mahatma, Gandhi"
v10500378,"Dvijendranatha, Thakura"
v10500379,"C. M. (Charles M.), Relyea"
v1050038,"James, Madison"
v10500380,"Harris, Dickson"
v10500381,"Mary Huestis, Pengilly"
v10500382,"Nathaniel, Hawthorne"
v10500383,"Cale Young, Rice"
v10500384,"Robert, Shaler"
v10500385,"Robert, Southey"
v10500386,"Constancia, Serjeant"
v10500387,"Henry George Stebbins, Noble"
v10500388,"David Graham, Phillips"
v10500389,"E. B. (Edith Belle), Lowry"
v1050039,"United, Non"
v10500390,"Frank H. (Frank Hamilton), Spearman"
v10500391,"Marcus Tullius, Cicero"
v10500392,"Evelyn S. (Evelyn Shirley), Shuckburgh"
v10500393,"Paramahansa, Yogananda"
v10500394,"A. P. (Andrew Price), Morgan"
v10500395,"Everett, Shinn"
v10500396,"Louise Elizabeth, Dutton"
v10500397,"Laurence, Oliphant"
v10500398,"Richard, Doyle"
v10500399,"Justin, McCarthy"
v105004,"Mary Roberts, Rinehart"
v1050040,"Galliard, Hunt"
v10500400,"Justin H. (Justin Huntly), McCarthy"
v10500401,"Roy J. (Roy Judson), Snell"
v10500402,"Charles, Kingsley"
v10500403,"Rebecca N. (Rebecca Newman), Porter"
v10500404,"Ivor John Carnegie, Brown"
v10500405,"Maurice, Hewlett"
v10500406,"Augusta, Stevenson"
v10500407,"Headon, Hill"
v10500408,"John Richard, Green"
v10500409,"Hugh, Walpole"
v1050041,"Ernest Alfred, Vizetelly"
v10500410,"Beatrix, Potter"
v10500411,"Ralph Adams, Cram"
v10500412,"Edith Gilman, Brewster"
v10500413,"John William, Draper"
v10500414,"E.V., Cole"
v10500415,"John Reed, Scott"
v10500416,"Clarence F., Underwood"
v10500417,"C. M. (Cyril M.), Kornbluth"
v10500418,"Thomas Nelson, Page"
v10500419,"James, MacCaffrey"
v1050042,"Émile, Zola"
v10500420,"Ellen, Marriage"
v10500421,"John Henry, Goldfrap"
v10500422,"Algernon Charles, Swinburne"
v10500424,"Alice Caldwell Hegan, Rice"
v10500425,"W. E., Penn"
v10500427,"Francis Sydney, Marvin"
v10500428,"Greye, La Spina"
v10500429,"Ramsay Weston, Phipps"
v1050043,"C. N. (Charles Norris), Williamson"
v10500430,"Louis Antoine Fauvelet de, Bourrienne"
v10500431,"James R. (James Roberts), Gilmore"
v10500432,"Cecil B., Hartley"
v10500433,"Augustus F. (Augustus Foster), Rose"
v10500434,"Emily Calvin, Blake"
v10500435,"Louis, Couperus"
v10500436,"Frederick George, Scott"
v10500437,"Grant Milnor, Hyde"
v10500438,"E. Lynn (Elizabeth Lynn), Linton"
v10500439,"Lewis, Spence"
v1050044,"A. M. (Alice Muriel), Williamson"
v10500440,"Fanny Wheeler, Hart"
v10500441,"Jonathan, Dunn"
v10500442,"Ralph Barton, Perry"
v10500443,"W. B. (William Butler), Yeats"
v10500444,"Harry, Collingwood"
v10500445,"E. S. (Edward Smith), Hodgson"
v10500446,"Walter, Thornbury"
v10500447,"J. B. (John Black), Atkins"
